frame,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29,x_30,y_30,x_31,y_31,x_32,y_32
1,0.6260378956794739,0.1821492314338684,0.6302469968795776,0.16612949967384338,0.6335064768791199,0.16474011540412903,0.6367517113685608,0.16314519941806793,0.6215760111808777,0.16732442378997803,0.6190334558486938,0.16718880832195282,0.6165628433227539,0.16745895147323608,0.6421931385993958,0.1639171987771988,0.616989016532898,0.17431484162807465,0.6328758597373962,0.19214925169944763,0.6231120228767395,0.19582343101501465,0.67229825258255,0.23825332522392273,0.5949018597602844,0.2531319856643677,0.6661480069160461,0.26008379459381104,0.5613909959793091,0.293099045753479,0.6174851655960083,0.24706198275089264,0.5827764868736267,0.2670842409133911,0.6071494221687317,0.24508029222488403,0.5890389084815979,0.2613494098186493,0.6036379933357239,0.24567723274230957,0.5942317247390747,0.2545779347419739,0.6079632043838501,0.2466062605381012,0.5946692228317261,0.2566685676574707,0.6625263690948486,0.4724293053150177,0.6201507449150085,0.4837101697921753,0.6949177384376526,0.6477290391921997,0.5694640874862671,0.6257275342941284,0.7091028094291687,0.8278346657752991,0.5856782793998718,0.7933971881866455,0.7083643674850464,0.8541511297225952,0.5994036793708801,0.8212025761604309,0.7176123857498169,0.8688436150550842,0.5506374835968018,0.8277261257171631
2,0.619005560874939,0.15342555940151215,0.6237404942512512,0.13989904522895813,0.6268928647041321,0.13938681781291962,0.630176842212677,0.1389639675617218,0.6167031526565552,0.14139050245285034,0.6146588325500488,0.14178502559661865,0.6126405596733093,0.1423751562833786,0.6369900703430176,0.14322111010551453,0.6134628057479858,0.14977408945560455,0.6254948377609253,0.16516202688217163,0.6173645257949829,0.16642242670059204,0.6670997738838196,0.22333861887454987,0.5947016477584839,0.2319173663854599,0.6433637142181396,0.253129780292511,0.5618340373039246,0.267776757478714,0.6022012829780579,0.2246730625629425,0.5939438939094543,0.22966575622558594,0.5935882925987244,0.22082334756851196,0.594420313835144,0.22184176743030548,0.5928519368171692,0.22082975506782532,0.5984455347061157,0.21617025136947632,0.5973597764968872,0.22131900489330292,0.6004745960235596,0.21909400820732117,0.6655166149139404,0.452303022146225,0.6209861040115356,0.46069252490997314,0.6891593337059021,0.6328102946281433,0.5681353807449341,0.6128078699111938,0.7047730088233948,0.8178152441978455,0.5840340256690979,0.785634458065033,0.7025293707847595,0.841151237487793,0.5967041254043579,0.8165895938873291,0.7112677693367004,0.8653386235237122,0.5441510081291199,0.8213569521903992
3,0.6127530336380005,0.1382952481508255,0.6177546381950378,0.12317315489053726,0.6207927465438843,0.12263036519289017,0.6242374181747437,0.12238754332065582,0.6115988492965698,0.12559866905212402,0.6100481748580933,0.1265462338924408,0.6085253953933716,0.12770210206508636,0.6340064406394958,0.1309804469347,0.6122137904167175,0.1365075409412384,0.6199341416358948,0.15084320306777954,0.6119400262832642,0.1539740264415741,0.668042778968811,0.20794367790222168,0.5967429876327515,0.21739205718040466,0.6452609300613403,0.2355586737394333,0.5651325583457947,0.2538248598575592,0.6044923663139343,0.21528784930706024,0.5952188968658447,0.22495605051517487,0.5939262509346008,0.21405933797359467,0.5955451130867004,0.2239343672990799,0.5929760932922363,0.21159453690052032,0.6002613306045532,0.21712639927864075,0.5969110727310181,0.21226957440376282,0.6031506657600403,0.22109176218509674,0.664383053779602,0.43967628479003906,0.6217291355133057,0.44854214787483215,0.6862989664077759,0.6192229390144348,0.571887731552124,0.6086888909339905,0.7037665247917175,0.8148801922798157,0.5817629098892212,0.7875757813453674,0.7048880457878113,0.8377013206481934,0.5938760638237,0.816900372505188,0.7043979167938232,0.8646755814552307,0.5426369309425354,0.8150657415390015
4,0.6139999032020569,0.12858282029628754,0.618636429309845,0.11250393837690353,0.6216842532157898,0.11175815761089325,0.625000536441803,0.11111602932214737,0.6122609376907349,0.11479940265417099,0.6108673214912415,0.11544478684663773,0.6093956232070923,0.11619652807712555,0.6350778937339783,0.11826542764902115,0.6123862862586975,0.1241173967719078,0.6217064261436462,0.14146673679351807,0.6130499839782715,0.14395573735237122,0.6675364375114441,0.20244643092155457,0.5999881625175476,0.21105940639972687,0.6458600759506226,0.2459278106689453,0.5674618482589722,0.2494320124387741,0.6071799397468567,0.21165578067302704,0.589741051197052,0.2181127965450287,0.5955153703689575,0.20964999496936798,0.592968225479126,0.21137352287769318,0.5958434343338013,0.20545360445976257,0.5969752073287964,0.20695245265960693,0.5999897718429565,0.20646953582763672,0.5984105467796326,0.20913581550121307,0.6618114709854126,0.4358014464378357,0.6199054718017578,0.4459795653820038,0.6842423677444458,0.6250946521759033,0.5758926868438721,0.6067606806755066,0.7030430436134338,0.8155398964881897,0.5824240446090698,0.7904223799705505,0.7036334276199341,0.8375880718231201,0.5938670039176941,0.8168112635612488,0.7015590071678162,0.8663857579231262,0.5413212776184082,0.8134442567825317
5,0.6172651052474976,0.12519456446170807,0.6216405630111694,0.11097290366888046,0.6246129274368286,0.11049775779247284,0.6278528571128845,0.1100734993815422,0.6149791479110718,0.11233571171760559,0.6133726835250854,0.1128009483218193,0.6118066906929016,0.1133844405412674,0.6359173655509949,0.11706811189651489,0.6124924421310425,0.1230105608701706,0.6245851516723633,0.13732093572616577,0.6152486205101013,0.1403534710407257,0.668163001537323,0.19711418449878693,0.599065899848938,0.20764698088169098,0.6420057415962219,0.24165011942386627,0.5702753067016602,0.24045732617378235,0.6032670736312866,0.20507261157035828,0.6045258045196533,0.2035525143146515,0.5893908739089966,0.20640593767166138,0.6170381307601929,0.19638773798942566,0.5897238850593567,0.20268455147743225,0.6244023442268372,0.19428236782550812,0.5950440168380737,0.20193356275558472,0.6196257472038269,0.19658046960830688,0.6614941954612732,0.42899203300476074,0.618872344493866,0.43882209062576294,0.6830831170082092,0.6225718259811401,0.5800699591636658,0.6016486287117004,0.7022849321365356,0.8132413029670715,0.5827394723892212,0.7856085300445557,0.7017591595649719,0.835262656211853,0.5940029621124268,0.8124781250953674,0.7025673389434814,0.8664187788963318,0.5442206859588623,0.8112432956695557
6,0.6159208416938782,0.1251250058412552,0.619940996170044,0.10977102816104889,0.6226763725280762,0.1090422123670578,0.6258986592292786,0.10832761973142624,0.6139920949935913,0.11152666807174683,0.6126490831375122,0.11186875402927399,0.6114041805267334,0.11223604530096054,0.6360398530960083,0.11422605812549591,0.6140353083610535,0.11953312903642654,0.6235772371292114,0.1378452330827713,0.6152034997940063,0.14116403460502625,0.6680838465690613,0.19394969940185547,0.6013723611831665,0.20687881112098694,0.6447365283966064,0.2166527658700943,0.5765355825424194,0.23395760357379913,0.6072404384613037,0.19761164486408234,0.5898786187171936,0.21313190460205078,0.5926755666732788,0.19873426854610443,0.5917338132858276,0.2091742902994156,0.5915274024009705,0.19527766108512878,0.5990712642669678,0.2033388316631317,0.5974181890487671,0.1943020522594452,0.6001047492027283,0.2042965143918991,0.6609082818031311,0.4269155263900757,0.6187443733215332,0.43486180901527405,0.6823310852050781,0.6200218796730042,0.5838676691055298,0.6009764075279236,0.7030498385429382,0.811397910118103,0.5829823613166809,0.7839464545249939,0.7020455002784729,0.8362500667572021,0.5935698747634888,0.8116359114646912,0.7058619856834412,0.8618617653846741,0.5464582443237305,0.8087047934532166
7,0.6182879209518433,0.12673445045948029,0.6219160556793213,0.11084704101085663,0.6247302889823914,0.1100350096821785,0.627921462059021,0.1091548353433609,0.6161477565765381,0.11239544302225113,0.6147300601005554,0.11269062012434006,0.6134050488471985,0.11298881471157074,0.6375741362571716,0.1141451820731163,0.6159845590591431,0.11988966166973114,0.6260085105895996,0.13944290578365326,0.6176381707191467,0.14298015832901,0.670149564743042,0.19250869750976562,0.6028852462768555,0.20596539974212646,0.6444078683853149,0.2092331349849701,0.5748195648193359,0.23080123960971832,0.6069287657737732,0.19355076551437378,0.5923861861228943,0.20495152473449707,0.591281533241272,0.19675539433956146,0.5910701155662537,0.1996830552816391,0.5895911455154419,0.1940787434577942,0.6002029180526733,0.19476740062236786,0.5960069894790649,0.1922518014907837,0.6015092134475708,0.19631054997444153,0.6613945364952087,0.4265764057636261,0.6186828017234802,0.43371984362602234,0.6817632913589478,0.6199007034301758,0.5871022343635559,0.6011216044425964,0.7036327719688416,0.8135201334953308,0.583997905254364,0.7816591858863831,0.7018212080001831,0.8401994705200195,0.5937410593032837,0.8099033832550049,0.7077392935752869,0.86236572265625,0.5467947125434875,0.8072764277458191
8,0.6195436716079712,0.12388065457344055,0.6231437921524048,0.10789788514375687,0.6260337829589844,0.10710926353931427,0.6292502880096436,0.10629122704267502,0.6171890497207642,0.10959731042385101,0.6156836748123169,0.10996612906455994,0.6143051385879517,0.11030752211809158,0.6386961936950684,0.11173722892999649,0.6166789531707764,0.11714836955070496,0.6273003816604614,0.13679711520671844,0.6187577247619629,0.1400933414697647,0.6710888147354126,0.19059263169765472,0.6031584143638611,0.20423373579978943,0.6503560543060303,0.20757076144218445,0.5745450258255005,0.2281540334224701,0.6100526452064514,0.19312027096748352,0.5934821963310242,0.20446497201919556,0.5947245359420776,0.19675301015377045,0.5904800891876221,0.20106762647628784,0.5928612947463989,0.19356466829776764,0.5988431572914124,0.1967572271823883,0.5992537140846252,0.19244647026062012,0.60053551197052,0.19808873534202576,0.6607460379600525,0.4252651631832123,0.617857813835144,0.43144696950912476,0.681280791759491,0.6201991438865662,0.5895588397979736,0.6034371256828308,0.7042122483253479,0.814454197883606,0.5836564302444458,0.7808873653411865,0.70198655128479,0.8403287529945374,0.5937114953994751,0.8079717755317688,0.7069373726844788,0.8647177219390869,0.5468822121620178,0.8089212775230408
9,0.6209672689437866,0.12514640390872955,0.6241886019706726,0.1093251034617424,0.6270089745521545,0.10845947265625,0.6301811337471008,0.10752122849225998,0.6184190511703491,0.11098960041999817,0.6169759631156921,0.1113133653998375,0.6156364679336548,0.11163537949323654,0.6394245624542236,0.11226926743984222,0.6176852583885193,0.11891467124223709,0.6285793781280518,0.13762415945529938,0.6202753186225891,0.140974760055542,0.6720319986343384,0.1904524266719818,0.6042851209640503,0.20345139503479004,0.6505416631698608,0.22443248331546783,0.574121356010437,0.2265634387731552,0.6095067262649536,0.19274093210697174,0.5941179990768433,0.20075607299804688,0.5942224860191345,0.19721925258636475,0.5923247337341309,0.19431118667125702,0.592769980430603,0.19399267435073853,0.6000291109085083,0.1898084431886673,0.5994332432746887,0.1923997849225998,0.603464663028717,0.19143033027648926,0.6598967909812927,0.42428863048553467,0.6168416738510132,0.4302935302257538,0.6812700033187866,0.6184515953063965,0.591200053691864,0.6045286655426025,0.7048927545547485,0.8146745562553406,0.583910346031189,0.7794609665870667,0.7028427124023438,0.840679407119751,0.5931259393692017,0.8083580732345581,0.7062034010887146,0.8659667372703552,0.5471591949462891,0.8071179986000061
10,0.6219496726989746,0.12319828569889069,0.6253625154495239,0.1081349179148674,0.6282756924629211,0.10733059793710709,0.6315470933914185,0.10647110641002655,0.6193667650222778,0.10989140719175339,0.6178451776504517,0.1103062629699707,0.6164233684539795,0.11073644459247589,0.6403557062149048,0.1118089109659195,0.6177467107772827,0.11911635845899582,0.6295522451400757,0.13554184138774872,0.6209853887557983,0.13888917863368988,0.6724835634231567,0.19032497704029083,0.6042388677597046,0.20315778255462646,0.6489439606666565,0.20754142105579376,0.571060299873352,0.22587072849273682,0.6115607619285583,0.19170242547988892,0.6019729375839233,0.1953965723514557,0.5974287390708923,0.1947336047887802,0.6019328236579895,0.18961665034294128,0.5958393812179565,0.1922864019870758,0.6086236238479614,0.18431201577186584,0.6019867658615112,0.1912994235754013,0.6127138733863831,0.18721269071102142,0.6600118279457092,0.4232546091079712,0.616225004196167,0.42912524938583374,0.6816434860229492,0.6188306212425232,0.5927196145057678,0.6055480241775513,0.704238772392273,0.8138042092323303,0.5835888981819153,0.783379852771759,0.7020756006240845,0.8410012125968933,0.5928002595901489,0.8143529891967773,0.7069584131240845,0.8645234704017639,0.5465093851089478,0.8133532404899597
