frame,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29,x_30,y_30,x_31,y_31,x_32,y_32
1,0.23035627603530884,0.6698815226554871,0.2178162932395935,0.6462727189064026,0.21803410351276398,0.6417824029922485,0.218232661485672,0.6367387771606445,0.21781577169895172,0.6475870609283447,0.21805952489376068,0.6444298028945923,0.21825625002384186,0.6405873894691467,0.23072122037410736,0.6048879027366638,0.23044948279857635,0.6052190661430359,0.2460775524377823,0.6637197136878967,0.24720750749111176,0.6664150953292847,0.3152056038379669,0.6140661239624023,0.3504888713359833,0.5565528273582458,0.3867746591567993,0.7938494682312012,0.4125872850418091,0.7062432169914246,0.3547576069831848,0.9963546395301819,0.3853275179862976,0.8626915812492371,0.33243173360824585,1.022148609161377,0.36583325266838074,0.8590091466903687,0.3257444500923157,1.0045368671417236,0.3615153133869171,0.8669618964195251,0.3343912661075592,0.9972588419914246,0.36678823828697205,0.8795297145843506,0.5455153584480286,0.6598104238510132,0.5585969686508179,0.610933780670166,0.7452468276023865,0.7417047619819641,0.7492243051528931,0.7029774785041809,0.937649667263031,0.802631139755249,0.9209756851196289,0.7731897234916687,0.9710823893547058,0.795616626739502,0.9591137766838074,0.7713780403137207,0.9221815466880798,0.937341034412384,0.9129104614257812,0.9097961187362671
2,0.23459070920944214,0.6736451387405396,0.2212637960910797,0.6514963507652283,0.22141103446483612,0.646942675113678,0.22154368460178375,0.6422725319862366,0.2209513932466507,0.6525723338127136,0.22088603675365448,0.6491660475730896,0.22081060707569122,0.6453295946121216,0.2329857498407364,0.6096618175506592,0.232406347990036,0.6103270053863525,0.2505403757095337,0.6677861213684082,0.25110897421836853,0.6700292825698853,0.3170723617076874,0.6155105233192444,0.34888651967048645,0.5542428493499756,0.393038809299469,0.7940579652786255,0.4206065237522125,0.704477846622467,0.36047759652137756,0.9902056455612183,0.3884398639202118,0.8639973402023315,0.33744722604751587,1.009196162223816,0.3675028681755066,0.8543186187744141,0.33144867420196533,0.9955934882164001,0.3633580803871155,0.8641691207885742,0.33997201919555664,0.9898747205734253,0.36993327736854553,0.8783378005027771,0.5477007031440735,0.6636934876441956,0.5593329071998596,0.6142152547836304,0.7475796341896057,0.7420910596847534,0.7509022355079651,0.7030322551727295,0.9425128698348999,0.8120005130767822,0.9235357046127319,0.7742521166801453,0.9763494729995728,0.806782066822052,0.9642795324325562,0.7751873731613159,0.922696053981781,0.9375991821289062,0.9126855134963989,0.9072349071502686
3,0.23752380907535553,0.664185106754303,0.22326555848121643,0.6399497389793396,0.223237082362175,0.6351433396339417,0.2232069969177246,0.6303153038024902,0.2228948324918747,0.6414152383804321,0.2226215898990631,0.6380385756492615,0.22237412631511688,0.6342365741729736,0.23412463068962097,0.5981457233428955,0.23363757133483887,0.5989457368850708,0.25234636664390564,0.6567357778549194,0.252853125333786,0.6590977311134338,0.31859225034713745,0.6077982783317566,0.34815770387649536,0.5467231869697571,0.3926042914390564,0.7814348936080933,0.42218342423439026,0.6957038640975952,0.364105761051178,0.984919011592865,0.392680287361145,0.8412990570068359,0.3395293951034546,1.0021804571151733,0.3715229332447052,0.8330821394920349,0.3340960741043091,0.9868184328079224,0.36822596192359924,0.8367276191711426,0.342559814453125,0.9821927547454834,0.37497377395629883,0.8466783165931702,0.5487285852432251,0.662999153137207,0.5595372319221497,0.6131379008293152,0.7487868070602417,0.7421118021011353,0.7512311935424805,0.7025163173675537,0.9458293318748474,0.8130005598068237,0.9255489706993103,0.7742946147918701,0.9830704927444458,0.8114699721336365,0.9670437574386597,0.775439977645874,0.9228150248527527,0.9376246929168701,0.9125133156776428,0.9064130187034607
4,0.2386678010225296,0.6605476140975952,0.22421392798423767,0.6346591114997864,0.22416184842586517,0.6301613450050354,0.22411800920963287,0.625694751739502,0.22383759915828705,0.6358447670936584,0.22351452708244324,0.6323423981666565,0.2232152819633484,0.628338098526001,0.2352745234966278,0.5940693616867065,0.2346101850271225,0.5936103463172913,0.25302308797836304,0.6536048650741577,0.25344160199165344,0.655632734298706,0.3199007213115692,0.6059303283691406,0.3481951951980591,0.5417213439941406,0.3921428918838501,0.7776666879653931,0.42246729135513306,0.6907466053962708,0.3639119267463684,0.9816990494728088,0.3938657343387604,0.8246244788169861,0.3387638330459595,1.0029371976852417,0.37294456362724304,0.8145147562026978,0.33297163248062134,0.9841420650482178,0.3692568838596344,0.823208212852478,0.34179458022117615,0.9780598878860474,0.37612369656562805,0.8308488130569458,0.5503090620040894,0.6626176834106445,0.5600864887237549,0.6123872995376587,0.7490062713623047,0.742371678352356,0.7512313723564148,0.7005629539489746,0.9462510347366333,0.8126062750816345,0.9263325929641724,0.7735112905502319,0.983163595199585,0.8112643361091614,0.966999888420105,0.7752799391746521,0.9239804148674011,0.9372073411941528,0.912559449672699,0.9040087461471558
5,0.23927617073059082,0.6540911197662354,0.22453990578651428,0.628460705280304,0.22453530132770538,0.6240594983100891,0.2245652824640274,0.6195318102836609,0.22416171431541443,0.6294853687286377,0.22388023138046265,0.6259188652038574,0.2236178070306778,0.6218282580375671,0.23602649569511414,0.5874839425086975,0.23526977002620697,0.586790144443512,0.25365251302719116,0.6469772458076477,0.2541417181491852,0.6488426923751831,0.32188984751701355,0.601834774017334,0.3487256169319153,0.5397631525993347,0.3895796537399292,0.7797620892524719,0.4216502606868744,0.6891744136810303,0.36164015531539917,0.9856649041175842,0.3924296796321869,0.8249704241752625,0.336093544960022,1.0056952238082886,0.3725270628929138,0.8141101002693176,0.3297792971134186,0.9875887036323547,0.3685084581375122,0.8252174258232117,0.33928191661834717,0.9817119240760803,0.37511029839515686,0.8333700299263,0.5534071326255798,0.6623163819313049,0.562027096748352,0.6122997999191284,0.7514058351516724,0.7422447800636292,0.7523869276046753,0.7004768252372742,0.9470927715301514,0.8122254014015198,0.9260666966438293,0.7735544443130493,0.9844833016395569,0.8113558292388916,0.9678802490234375,0.7753621339797974,0.9247191548347473,0.9376540184020996,0.9127787351608276,0.9050476551055908
6,0.2396267056465149,0.6429215669631958,0.2245194911956787,0.6178708076477051,0.22455033659934998,0.6137323975563049,0.22459669411182404,0.6094954609870911,0.22419363260269165,0.6199252009391785,0.22397759556770325,0.6170569658279419,0.2237522304058075,0.6135607957839966,0.23659856617450714,0.5759345889091492,0.23567023873329163,0.5771877765655518,0.2545420229434967,0.63646399974823,0.25505876541137695,0.638938844203949,0.32436463236808777,0.5941189527511597,0.34911689162254333,0.5329262018203735,0.3873358964920044,0.7810136079788208,0.41780325770378113,0.6911332607269287,0.36089858412742615,0.9874408841133118,0.3903484046459198,0.8268468379974365,0.33591318130493164,1.009422779083252,0.37087705731391907,0.8242607712745667,0.32892152667045593,0.991422176361084,0.3668760657310486,0.829515814781189,0.33841902017593384,0.9853959679603577,0.3731342554092407,0.8398521542549133,0.5567485690116882,0.6555367708206177,0.5640186071395874,0.6060807704925537,0.7533224821090698,0.7408637404441833,0.7543007731437683,0.6979081034660339,0.9471839070320129,0.812546968460083,0.925665020942688,0.7735639214515686,0.9844513535499573,0.8128156065940857,0.9686188101768494,0.7760438919067383,0.9253982305526733,0.9386420249938965,0.9132221937179565,0.9060418009757996
7,0.2410028576850891,0.6229667663574219,0.22515316307544708,0.5988938212394714,0.22526876628398895,0.5947265028953552,0.22542500495910645,0.590215265750885,0.22496160864830017,0.5999377369880676,0.22490525245666504,0.596545934677124,0.2248510718345642,0.5924608111381531,0.23845213651657104,0.5575627684593201,0.23749901354312897,0.557498037815094,0.25635185837745667,0.6197216510772705,0.2570471167564392,0.6216695308685303,0.3259964883327484,0.5803664326667786,0.3530212938785553,0.5191768407821655,0.38507702946662903,0.7810347080230713,0.41633039712905884,0.6911890506744385,0.35892972350120544,0.9882952570915222,0.3905765414237976,0.8276668787002563,0.33461669087409973,1.0117003917694092,0.3702003061771393,0.828424334526062,0.3274397850036621,0.9936447739601135,0.3658469021320343,0.8330317735671997,0.3369795083999634,0.9875184297561646,0.37182852625846863,0.8578094840049744,0.5590265989303589,0.6486693024635315,0.5658648610115051,0.6001278162002563,0.7562986612319946,0.7391876578330994,0.7572143077850342,0.6967366337776184,0.948395311832428,0.8126227259635925,0.9260572195053101,0.7736261487007141,0.9848353266716003,0.8134590983390808,0.9693490266799927,0.776624858379364,0.9263083934783936,0.9391487836837769,0.9137451648712158,0.9061617255210876
8,0.2420770525932312,0.6072753071784973,0.22570644319057465,0.584303081035614,0.22593587636947632,0.580276370048523,0.22620899975299835,0.5760059356689453,0.22561413049697876,0.5848413109779358,0.22574253380298615,0.5812423825263977,0.22588156163692474,0.5770738124847412,0.24001547694206238,0.5434839725494385,0.23923859000205994,0.5422278046607971,0.2575957775115967,0.6051648855209351,0.25844699144363403,0.6064556837081909,0.327201783657074,0.5681341886520386,0.3567538559436798,0.5087953209877014,0.38291993737220764,0.7802605032920837,0.4151392877101898,0.6906951069831848,0.35766029357910156,0.9894832968711853,0.3918089270591736,0.8284217715263367,0.3335796594619751,1.0144354104995728,0.37149113416671753,0.8283684849739075,0.3263914883136749,0.9960971474647522,0.36578434705734253,0.8349236249923706,0.3360864818096161,0.9894798994064331,0.37085381150245667,0.8747512102127075,0.5594823360443115,0.6428678631782532,0.5671247839927673,0.5950339436531067,0.7565160393714905,0.7365045547485352,0.7578029036521912,0.6947537660598755,0.949013352394104,0.8127450346946716,0.926031768321991,0.7735629677772522,0.9855027794837952,0.8140170574188232,0.9691537022590637,0.7766904830932617,0.9265897870063782,0.9391391277313232,0.9136378765106201,0.9058755040168762
9,0.24204985797405243,0.6013789772987366,0.2258099615573883,0.5789186358451843,0.22608087956905365,0.5746641755104065,0.2263919562101364,0.5701870918273926,0.22572244703769684,0.5800136923789978,0.22588326036930084,0.5767155289649963,0.2260430008172989,0.5728645324707031,0.24027524888515472,0.5374523401260376,0.23945967853069305,0.5378775000572205,0.25799235701560974,0.5989643931388855,0.25886285305023193,0.6007512807846069,0.3285011351108551,0.560154914855957,0.3591214716434479,0.5013957619667053,0.38163337111473083,0.7794252634048462,0.4147050082683563,0.6909841299057007,0.3591097593307495,0.9904674291610718,0.3917003870010376,0.835673987865448,0.33456191420555115,1.0141233205795288,0.37085315585136414,0.8354933857917786,0.32750385999679565,0.9957422614097595,0.3651912808418274,0.8503159880638123,0.3374347686767578,0.9900102615356445,0.36843398213386536,0.89080411195755,0.5599121451377869,0.6391785740852356,0.5677071213722229,0.5915626883506775,0.7563589215278625,0.7350788116455078,0.7581179141998291,0.6932936906814575,0.9495198130607605,0.8128662109375,0.9257723093032837,0.7734825015068054,0.9858721494674683,0.8143135905265808,0.9692894816398621,0.7768093943595886,0.9268382787704468,0.9392154812812805,0.9135668277740479,0.9058628678321838
10,0.24273864924907684,0.5908240675926208,0.22650901973247528,0.5681790113449097,0.22689181566238403,0.5641385912895203,0.22731620073318481,0.5599380731582642,0.22647970914840698,0.5688861012458801,0.22678716480731964,0.5654537081718445,0.2270757108926773,0.5615414977073669,0.2420167177915573,0.527737557888031,0.24116650223731995,0.5271605253219604,0.258867472410202,0.5895169973373413,0.25978338718414307,0.5912022590637207,0.32930225133895874,0.553264856338501,0.3614670932292938,0.4933953881263733,0.3808804154396057,0.7778530120849609,0.4140534996986389,0.6862698197364807,0.35851508378982544,0.9884986281394958,0.39166194200515747,0.8349171280860901,0.33425605297088623,1.0110551118850708,0.37051883339881897,0.8352851867675781,0.3271441161632538,0.9928650856018066,0.36495259404182434,0.8481791615486145,0.33691391348838806,0.9874026775360107,0.36909976601600647,0.8842986226081848,0.5613923668861389,0.6346694827079773,0.5691333413124084,0.5866760611534119,0.7567003965377808,0.7322625517845154,0.758831799030304,0.6895737648010254,0.9493772983551025,0.8130397200584412,0.9256576895713806,0.7721449136734009,0.9855735301971436,0.8150052428245544,0.9689323306083679,0.7766088247299194,0.9267560839653015,0.9390766024589539,0.9135138988494873,0.9054054021835327
