frame,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29,x_30,y_30,x_31,y_31,x_32,y_32
2,0.2584027349948883,0.5914595723152161,0.24652811884880066,0.5708978176116943,0.24700143933296204,0.5676191449165344,0.2475147545337677,0.5639335513114929,0.24614936113357544,0.5696542859077454,0.2462960183620453,0.5661250352859497,0.2464137077331543,0.5621954798698425,0.2572767436504364,0.5290564298629761,0.25591498613357544,0.5264811515808105,0.2753995358943939,0.5798160433769226,0.27650701999664307,0.578825056552887,0.3385471999645233,0.5516406297683716,0.3672425448894501,0.47929173707962036,0.3392399251461029,0.8126684427261353,0.3745100796222687,0.7007271647453308,0.3127666115760803,1.0405142307281494,0.3496655225753784,0.8400342464447021,0.3025372624397278,1.1083853244781494,0.3374866247177124,0.8603654503822327,0.29217803478240967,1.0653789043426514,0.33367103338241577,0.8630840182304382,0.30692169070243835,1.0563949346542358,0.33636823296546936,0.8733301162719727,0.5960850119590759,0.5425947904586792,0.5939520001411438,0.5092469453811646,0.7715615630149841,0.6850992441177368,0.7698904275894165,0.6643558740615845,0.9478245377540588,0.8290928602218628,0.932358980178833,0.800720751285553,0.9824876189231873,0.8349020481109619,0.9655685424804688,0.8071585893630981,0.9042727947235107,0.9350166320800781,0.8966902494430542,0.9012144207954407
3,0.26025888323783875,0.5893480777740479,0.24681736528873444,0.5689420700073242,0.24729019403457642,0.5651775002479553,0.24778319895267487,0.5610290765762329,0.24644425511360168,0.5688245892524719,0.24657514691352844,0.5654302835464478,0.24667412042617798,0.561600923538208,0.25781089067459106,0.5263955593109131,0.25667616724967957,0.5251150727272034,0.2785699963569641,0.5792630314826965,0.2795848548412323,0.5788260102272034,0.3402087092399597,0.5508026480674744,0.3693940341472626,0.48025190830230713,0.3400345742702484,0.8102849721908569,0.37415286898612976,0.7015463709831238,0.31337830424308777,1.0407629013061523,0.34838178753852844,0.8738868236541748,0.30187755823135376,1.1064518690109253,0.3367706835269928,0.8834145069122314,0.2914941608905792,1.0680437088012695,0.33311548829078674,0.8845745325088501,0.3062901198863983,1.0592634677886963,0.3362398147583008,0.9021121263504028,0.5976361632347107,0.5452043414115906,0.5956734418869019,0.5108265280723572,0.7735188007354736,0.6895648837089539,0.7723578214645386,0.6644597053527832,0.9481120705604553,0.8349387645721436,0.9324533343315125,0.8007109761238098,0.9825018644332886,0.8391554951667786,0.9651756882667542,0.8072213530540466,0.9042720794677734,0.9352162480354309,0.8967704176902771,0.900876522064209
4,0.2628893554210663,0.587614119052887,0.2475854903459549,0.5668646693229675,0.24798928201198578,0.5627755522727966,0.24841317534446716,0.5583388209342957,0.24722354114055634,0.567520022392273,0.2472723126411438,0.5641812086105347,0.2473006397485733,0.560383677482605,0.25851333141326904,0.5235953330993652,0.2575344443321228,0.522963285446167,0.2812395691871643,0.5785645842552185,0.2822202444076538,0.5787801742553711,0.3409744203090668,0.5491565465927124,0.3710257411003113,0.48026564717292786,0.3403449058532715,0.808961808681488,0.37389928102493286,0.702431857585907,0.3133768141269684,1.040856957435608,0.34737762808799744,0.8736653923988342,0.30015096068382263,1.1054797172546387,0.3360309898853302,0.8837870359420776,0.28711947798728943,1.0718584060668945,0.3322496712207794,0.8924922943115234,0.30227944254875183,1.0631420612335205,0.3359740376472473,0.9018082022666931,0.5979121327400208,0.5473636984825134,0.5963723659515381,0.51201331615448,0.7756932377815247,0.6912738084793091,0.7747986316680908,0.663901686668396,0.9484041929244995,0.8366748094558716,0.9327833652496338,0.8000079393386841,0.9825265407562256,0.84015291929245,0.9653366804122925,0.8068228363990784,0.9043315052986145,0.935214638710022,0.8970056772232056,0.8993514180183411
5,0.26443085074424744,0.5866897702217102,0.2483045905828476,0.5661236047744751,0.2486521303653717,0.5619015693664551,0.24901703000068665,0.5573633313179016,0.24793584644794464,0.5671032667160034,0.2479085624217987,0.5637810826301575,0.247868150472641,0.559982419013977,0.259121298789978,0.522379457950592,0.2583073675632477,0.5219603180885315,0.2828308939933777,0.5779368877410889,0.2837686836719513,0.5786746144294739,0.34210196137428284,0.5464726686477661,0.3712479770183563,0.4799574613571167,0.3404914438724518,0.807734489440918,0.37241166830062866,0.7024216651916504,0.31353044509887695,1.0374332666397095,0.3460046648979187,0.8700640201568604,0.29986608028411865,1.0989247560501099,0.33499327301979065,0.8815922737121582,0.28709691762924194,1.070517659187317,0.33104026317596436,0.8900629281997681,0.3022168278694153,1.0619676113128662,0.33523136377334595,0.8986659049987793,0.5976445078849792,0.5469985604286194,0.5961548686027527,0.5117696523666382,0.7742000222206116,0.6871998310089111,0.7727511525154114,0.6606955528259277,0.9457167387008667,0.8273254632949829,0.9314314723014832,0.7956774830818176,0.9815388321876526,0.8305816650390625,0.9643349051475525,0.7996217012405396,0.9043058156967163,0.9345691800117493,0.8967027068138123,0.9005301594734192
6,0.2655074894428253,0.5859453082084656,0.2488747239112854,0.5654240846633911,0.2491796314716339,0.5611066222190857,0.2494974434375763,0.5564985871315002,0.24851387739181519,0.5666572451591492,0.24844428896903992,0.5633476972579956,0.2483607977628708,0.5595486164093018,0.25959256291389465,0.5214859843254089,0.2589018940925598,0.5210999250411987,0.28384581208229065,0.5773724913597107,0.28480565547943115,0.5785292983055115,0.3429068326950073,0.5443022847175598,0.37134140729904175,0.47975781559944153,0.34063202142715454,0.806077241897583,0.3718753457069397,0.7023465037345886,0.3137058913707733,1.0347177982330322,0.3451395034790039,0.8678185343742371,0.29981544613838196,1.0962433815002441,0.3343762755393982,0.8803149461746216,0.2872324287891388,1.0694564580917358,0.33048608899116516,0.8883711099624634,0.3023271858692169,1.060933232307434,0.33490103483200073,0.8967589139938354,0.5975767374038696,0.5466141104698181,0.596030592918396,0.5115615725517273,0.77384352684021,0.6849175691604614,0.772132158279419,0.6590898633003235,0.945126473903656,0.8232378363609314,0.9312694072723389,0.7942402362823486,0.981109619140625,0.8266132473945618,0.9640211462974548,0.7972290515899658,0.9043002724647522,0.9338467121124268,0.8966497778892517,0.9012672901153564
7,0.26586636900901794,0.5854454040527344,0.24916723370552063,0.5651501417160034,0.249452143907547,0.5607816576957703,0.2497553676366806,0.5561277866363525,0.24882841110229492,0.5665631890296936,0.24874861538410187,0.563291072845459,0.24865733087062836,0.5595182776451111,0.2599198818206787,0.5209476947784424,0.2593606114387512,0.5206229090690613,0.28430259227752686,0.5769535899162292,0.2852724492549896,0.5784289836883545,0.3433750867843628,0.5434470176696777,0.37173953652381897,0.4794548749923706,0.3406950533390045,0.8052771687507629,0.3715020716190338,0.7022144794464111,0.31371116638183594,1.0342286825180054,0.34500834345817566,0.8663093447685242,0.2994062602519989,1.0948200225830078,0.3341950476169586,0.8794370889663696,0.28722041845321655,1.068534255027771,0.33034977316856384,0.88731449842453,0.30231621861457825,1.0600649118423462,0.33486616611480713,0.8956179022789001,0.5976191163063049,0.54642653465271,0.5960534811019897,0.5115153789520264,0.7735719680786133,0.6823264360427856,0.7717097401618958,0.65729820728302,0.9437049031257629,0.819171130657196,0.9310071468353271,0.7932167649269104,0.979887068271637,0.8217545747756958,0.963402509689331,0.794998288154602,0.905085027217865,0.9327360391616821,0.8970035314559937,0.901472270488739
8,0.2657303810119629,0.5840534567832947,0.24916113913059235,0.5638483166694641,0.24944983422756195,0.5595083832740784,0.24975834786891937,0.5548556447029114,0.24882446229457855,0.5654029846191406,0.24875345826148987,0.562214732170105,0.24867326021194458,0.558494508266449,0.2601577043533325,0.5202727913856506,0.2595849633216858,0.519727349281311,0.2840666174888611,0.5761517882347107,0.2850452959537506,0.577884316444397,0.34361445903778076,0.543538510799408,0.37195128202438354,0.4794377088546753,0.34065911173820496,0.8049067854881287,0.3712414801120758,0.701748251914978,0.31349194049835205,1.032893180847168,0.344606876373291,0.8655064105987549,0.2987351715564728,1.0938876867294312,0.3339703679084778,0.8788667321205139,0.2864272892475128,1.0684908628463745,0.33030396699905396,0.8835176229476929,0.3015673756599426,1.0600059032440186,0.3346879184246063,0.8953428864479065,0.5978928804397583,0.5464531779289246,0.5964367985725403,0.5117735266685486,0.7735616564750671,0.6810719966888428,0.7716909050941467,0.6563115119934082,0.9434692859649658,0.8185321688652039,0.9311211705207825,0.7928930521011353,0.9794177412986755,0.8217973113059998,0.9634132981300354,0.7948493957519531,0.9053540825843811,0.9321765899658203,0.897343635559082,0.9016431570053101
9,0.2656156122684479,0.5833914279937744,0.24915684759616852,0.5631879568099976,0.24944989383220673,0.5588542222976685,0.24976426362991333,0.5541799664497375,0.24882099032402039,0.56480473279953,0.2487560212612152,0.5616596937179565,0.24868211150169373,0.5579575896263123,0.2603018879890442,0.5197820067405701,0.2596563398838043,0.5191375613212585,0.28390079736709595,0.5754653215408325,0.2848874628543854,0.5773381590843201,0.3439628779888153,0.5436040163040161,0.3720366060733795,0.4793073832988739,0.3405817449092865,0.8045887351036072,0.37123700976371765,0.7009660601615906,0.31321659684181213,1.0330079793930054,0.34434038400650024,0.8649311065673828,0.297585129737854,1.094078540802002,0.33391112089157104,0.8786820769309998,0.28530392050743103,1.0684956312179565,0.33031243085861206,0.8805257081985474,0.3005521595478058,1.0599812269210815,0.3345942795276642,0.8950136303901672,0.59879469871521,0.546708345413208,0.597128689289093,0.5128874182701111,0.7742471098899841,0.681032121181488,0.7724427580833435,0.6561104655265808,0.943981945514679,0.8188210725784302,0.9320881962776184,0.7925986051559448,0.9794444441795349,0.8221705555915833,0.9634392857551575,0.7942308783531189,0.9055119752883911,0.9318792223930359,0.8974467515945435,0.9016314148902893
10,0.2642744481563568,0.5832152962684631,0.2489778846502304,0.5630815029144287,0.24929913878440857,0.5587809085845947,0.24964430928230286,0.5541211366653442,0.24865075945854187,0.5647104382514954,0.24862506985664368,0.561597466468811,0.24857966601848602,0.5579142570495605,0.2603042721748352,0.5198038816452026,0.2596392333507538,0.5191307067871094,0.28305748105049133,0.5750430822372437,0.28397709131240845,0.5769274830818176,0.3440015912055969,0.5439831018447876,0.3720203936100006,0.4793619215488434,0.3405681848526001,0.8046120405197144,0.3712770342826843,0.7004396319389343,0.3128518760204315,1.0343266725540161,0.3441309332847595,0.8643844127655029,0.2966275215148926,1.0952383279800415,0.33383119106292725,0.8779739141464233,0.28404906392097473,1.0707495212554932,0.33005815744400024,0.8827366232872009,0.2994016408920288,1.0622178316116333,0.3343981206417084,0.8942164182662964,0.5987837910652161,0.5468882918357849,0.59726881980896,0.5137141942977905,0.7750164270401001,0.6815295219421387,0.7734403610229492,0.6566046476364136,0.9467508792877197,0.8196940422058105,0.9348188638687134,0.7938985228538513,0.979743242263794,0.8234630227088928,0.9642763733863831,0.7956787347793579,0.9060866832733154,0.9320387244224548,0.8984609246253967,0.9027875661849976
11,0.2633545994758606,0.5832337141036987,0.24884666502475739,0.563100278377533,0.24918818473815918,0.5588115453720093,0.24955561757087708,0.554164469242096,0.2485249787569046,0.5647128224372864,0.2485283762216568,0.5616033673286438,0.24850548803806305,0.5579266548156738,0.26032117009162903,0.5198334455490112,0.2596314251422882,0.5191561579704285,0.2824937105178833,0.5749814510345459,0.2832813858985901,0.5768394470214844,0.3439841568470001,0.5445679426193237,0.3719314932823181,0.47945624589920044,0.3404941260814667,0.8046282529830933,0.3712732195854187,0.7001766562461853,0.31258296966552734,1.0347237586975098,0.3437572419643402,0.8647962212562561,0.2960834801197052,1.0960664749145508,0.3336850702762604,0.8776863813400269,0.28297746181488037,1.0728110074996948,0.3297843933105469,0.8851359486579895,0.29840582609176636,1.0642144680023193,0.3341578543186188,0.8938134908676147,0.598784863948822,0.5471289753913879,0.5974113941192627,0.5145249366760254,0.775854229927063,0.6815956830978394,0.7743106484413147,0.6566863059997559,0.9483649730682373,0.8201338648796082,0.936262309551239,0.794518232345581,0.9801763892173767,0.8240717053413391,0.9648048877716064,0.7962637543678284,0.9067869186401367,0.9320924878120422,0.8991934657096863,0.9034883379936218
